question_id,question_type,route,question,candidate_rank,nct_id,canonical_company,phases,overall_status,normalized_programs,brief_title,conditions,primary_outcomes,brief_summary,start_date,enrollment,is_gold_evidence,review_notes
A03,analytical,retrieval,"Across the four companies, what types of primary outcomes are most commonly used in obesity trials?",9,NCT07770841,Novo Nordisk,"[""PHASE3""]",RECRUITING,"[""Semaglutide""]",Research Study on How Well Oral Semaglutide Works for Weight Loss in Adults With Excess Body Weight,"[""Overweight"", ""Obesity""]","[{""measure"": ""Relative change in body weight"", ""description"": ""Measured as percentage change in body weight."", ""time_frame"": ""From baseline (week 0) to week 60""}]","The purpose of this study is to see how oral semaglutide, when taken in lower doses help lowering of body weight in participants with excess body weight when compared to 'dummy' tablets (placebo). Results from this study will help select the most optimal lower dose of oral semaglutide that can be used for treating participants living with overweight or obesity.",2026-08-12,450.0,0.0,"Relevant candidate, but not required for the compact gold-evidence set."
A03,analytical,retrieval,"Across the four companies, what types of primary outcomes are most commonly used in obesity trials?",10,NCT00993421,Eli Lilly,"[""PHASE2""]",TERMINATED,"[""LY377604"", ""Metoprolol"", ""Sibutramine""]",A Weight Loss Study in Overweight Men and Women,"[""Obesity""]","[{""measure"": ""Percent Change in Body Weight From Baseline to 24 Week Endpoint"", ""description"": ""Body weight percentage change from baseline is presented as Least Squares Mean (LSMean) with treatment, visit, and their interaction as fixed effects, subject as a random effect, baseline body weight, age, gender were used as covariates."", ""time_frame"": ""Baseline, 24 weeks""}]",The purpose of this study is to determine if LY377604 + sibutramine work better than LY377604 or sibutramine alone in the treatment of obesity.,,343.0,0.0,"Relevant candidate, but not required for the compact gold-evidence set."
A03,analytical,retrieval,"Across the four companies, what types of primary outcomes are most commonly used in obesity trials?",11,NCT06858839,Amgen,"[""PHASE3""]",ACTIVE_NOT_RECRUITING,"[""Maridebart cafraglutide""]",Evaluation of Maridebart Cafraglutide in Adult Participants Without Type 2 Diabetes Mellitus Who Have Obesity or Are Overweight,"[""Obesity""]","[{""measure"": ""Percent Change From Baseline in Body Weight at Week 72"", ""description"": null, ""time_frame"": ""Baseline and Week 72""}]",The primary objective of this study is to demonstrate that maridebart cafraglutide is superior to placebo for percent change in body weight.,2025-03-12,3853.0,1.0,Selected: representative primary-outcome category across the portfolio.
A03,analytical,retrieval,"Across the four companies, what types of primary outcomes are most commonly used in obesity trials?",12,NCT04667377,Boehringer Ingelheim,"[""PHASE2""]",COMPLETED,"[""Survodutide""]",A Study to Test Whether Different Doses of BI 456906 Help People With Overweight or Obesity to Lose Weight,"[""Obesity""]","[{""measure"": ""Percentage Change in Body Weight From Baseline to Week 46"", ""description"": ""Percentage change in body weight from baseline to Week 46 was modeled using a mixed model for repeated measures (MMRM) with fixed effects for baseline body weight as a continuous linear covariate, and treatment, gender, visit, treatment by visit interaction and baseline by visit interaction as factors, using visit (Week 2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 24, 28, 32, 36, 40, and 46) as repeated measures, an unstructured covariance matrix to model within subject measurements, adjusted mean (standard error) at Week 46 is reported. For analysis, all available post-baseline body weight measurements (on- and off-treatment) were used, except those for participants who discontinued treatment early due to COVID-19. For these participants only on-treatment values were used. That is, a hypothetical strategy was used for intercurrent event (ICE) \""COVID-19 pandemic-related early treatment discontinuation\"", a treatment policy strategy for ICE \""non-pandemic-related early treatment discontinuation\""."", ""time_frame"": ""Baseline, Week 2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 24, 28, 32, 36, 40, and 46.""}]","This study is open to adults, aged 18 to 75 years, with overweight or obesity. People with body mass index (BMI) of 27 or higher to join the study. People who have diabetes cannot participate. The purpose of this study is to find out whether a medicine called BI 456906 helps people lose weight.

Participants are put into 5 groups by chance. 4 groups get different doses of BI 456906. The fifth group gets placebo. Participants get BI 456906 or placebo as injections under the skin once a week. Placebo injections look like BI 456906 injections but do not contain any medicine.

Participants are in the study for about a year. During this time, there are about 20 in-person visits to the study site. At the study site visits, doctors measure participants' body weight. Results are compared between the BI 456906 groups and the placebo group. The doctors also regularly check the general health of the participants.",2021-03-08,387.0,1.0,Selected: representative primary-outcome category across the portfolio.
A04,analytical,hybrid,"Which obesity programs appear to have the broadest clinical development footprints in this corpus, and what evidence supports that assessment?",1,NCT02527200,Novo Nordisk,"[""PHASE3""]",COMPLETED,"[""Liraglutide""]",Effect of Liraglutide for Weight Management in Paediatric Subjects With Prader-Willi Syndrome,"[""Metabolism and Nutrition Disorder"", ""Obesity""]","[{""measure"": ""Change in Body Mass Index (BMI) Standard Deviation Score (SDS) From Baseline to 16 Weeks"", ""description"": ""Change in BMI SDS from baseline to week 16 is presented. BMI SDS also called Z-scores, was calculated using the following formula: Z=\\[(y / M)\\^L - 1\\] / S\\*L; where L, M and S are median (M), Box-cox power (L) and variation coefficient (S) of children/adolescents', y= individual BMI. BMI provided for each sex and age. For each participant, a standard deviation score Z (SDS) was calculated based on age and sex referring to the values L, M and S. Possible values range from -3 to +3, a negative score being beneficial."", ""time_frame"": ""Week 0, Week 16""}, {""measure"": ""Change in Body Mass Index (BMI) Standard Deviation Score (SDS) From Baseline to 52 Weeks"", ""description"": ""Change in BMI SDS from baseline to week 52 is presented. BMI SDS also called Z-scores, was calculated using the following formula: Z=\\[(y / M)\\^L - 1\\] / S\\*L; where L, M and S are median (M), Box-cox power (L) and variation coefficient (S) of children/adolescents', y= individual BMI. BMI provided for each sex and age. For each participant, a standard deviation score Z (SDS) was calculated based on age and sex referring to the values L, M and S. Possible values range from -3 to +3, a negative score being beneficial."", ""time_frame"": ""Week 0, Week 52""}]",This trial is conducted globally. The aim of this trial is to investigate the effect of liraglutide for weight management in paediatric subjects with Prader-Willi Syndrome.,2015-11-09,56.0,1.0,Selected: representative evidence supporting breadth across programs/populations.
A04,analytical,hybrid,"Which obesity programs appear to have the broadest clinical development footprints in this corpus, and what evidence supports that assessment?",2,NCT02963922,Novo Nordisk,"[""PHASE3""]",COMPLETED,"[""Liraglutide""]",Effect and Safety of Liraglutide 3.0 mg in Subjects With Overweight or Obesity and Type 2 Diabetes Mellitus Treated With Basal Insulin,"[""Metabolism and Nutrition Disorder"", ""Obesity""]","[{""measure"": ""Change in Body Weight (%)"", ""description"": ""Change in body weight from baseline (week 0) to week 56 was presented based on in-trial data and on-drug data. In-trial observation period: the uninterrupted time interval from the date of randomisation until and including the date of the follow-up visit or date of last contact. On-drug observation period: includes all time intervals in which participants are considered to be on treatment from the date of first trial product administration to 7 days (or 14 days for adverse events \\[AEs\\]) after the final trial product administration, excluding potential off-treatment time intervals triggered by at least 7 consecutive missed doses (or 14 consecutive missed doses for AEs)."", ""time_frame"": ""Week 0, week 56""}, {""measure"": ""Participants Losing at Least 5% of Baseline Body Weight"", ""description"": ""The estimated percentage of participants losing at least 5% of baseline (week 0) body weight at week 56 was presented based on in-trial data and on-drug data. In-trial observation period: the uninterrupted time interval from the date of randomisation until and including the date of the follow-up visit or date of last contact. On-drug observation period: includes all time intervals in which participants are considered to be on treatment from the date of first trial product administration to 7 days (or 14 days for adverse events \\[AEs\\]) after the final trial product administration, excluding potential off-treatment time intervals triggered by at least 7 consecutive missed doses (or 14 consecutive missed doses for AEs)."", ""time_frame"": ""Week 56""}]",This trial is conducted globally. The aim of this trial is to investigate effect and safety of liraglutide 3.0 mg in subjects with overweight or obesity and type 2 diabetes mellitus treated with basal insulin.,2017-02-06,396.0,1.0,Selected: representative evidence supporting breadth across programs/populations.
A04,analytical,hybrid,"Which obesity programs appear to have the broadest clinical development footprints in this corpus, and what evidence supports that assessment?",3,NCT03856047,Novo Nordisk,"[""PHASE2""]",COMPLETED,"[""Liraglutide"", ""NNC0174-0833""]",Research Study Investigating How Well NNC0174-0833 Works in People Suffering From Overweight or Obesity.,"[""Overweight"", ""Obesity""]","[{""measure"": ""Change in Body Weight (%)"", ""description"": ""Change in body weight (%) from week 0 to week 26 is presented. For descriptive analysis and statistical analysis the endpoint was evaluated based on the data from in-trial period and treatment adherent period, respectively. In-trial period was defined as the uninterrupted time interval from date of randomisation to date of last contact with trial site. Follow-up time for positive antibodies was not included in the in-trial period. Treatment-adherent: a participant is treatment adherent until the first time of non-adherence defined as: participant has not been dosed with trial product within the prior 14 days; participant has received other weight management drug or bariatric surgery; participant has not reached target dose at a pre-specified week; After the pre-specified evaluation week for the target dose, the participant has not received the target dose ±10% within the prior 14 days."", ""time_frame"": ""From baseline (week 0) to week 26""}]","This study will look at the change in body weight in people taking NNC0174-0833, liraglutide and ""dummy"" medicine, from the start to the end of the study. As well as taking the medicine, participants will have talks with study staff about healthy food choices, how to be more physically active and what participants can do to lose weight. Participants will either take NNC0174-0833, liraglutide or ""dummy"" medicine - which treatment participants get is decided by chance. Participants will need to take one injection once a week or once a day, depending on the treatment. The study medicine is injected with a thin needle in a skin fold in the stomach, thigh or upper arm. The study will last for about 8 months. Participants will have 12 clinic visits with the study doctor.",2019-03-01,706.0,0.0,"Relevant candidate, but not required for the compact gold-evidence set."
A04,analytical,hybrid,"Which obesity programs appear to have the broadest clinical development footprints in this corpus, and what evidence supports that assessment?",4,NCT02918279,Novo Nordisk,"[""PHASE3""]",COMPLETED,"[""Liraglutide""]",Effect of Liraglutide for Weight Management in Pubertal Adolescent Subjects With Obesity,"[""Metabolism and Nutrition Disorder"", ""Obesity""]","[{""measure"": ""Change in BMI SDS (Week 0, Week 56)"", ""description"": ""Change from baseline (week 0) in BMI SDS was evaluated at week 56. BMI SDS was calculated using the following formula: Z=\\[(value /M)\\^L - 1\\] / S\\*L; where L, M and S are median (M), skewness (L) and variation coefficient (S) of children/adolescents' BMI provided for each sex and age. For each subject, a standard deviation score Z (SDS) was calculated based on age and sex referring to the values L, M and S. The method is described in the world health organisation (WHO) Multicentre Growth Reference, which also contains the values for L, M and S by age and sex. For Z (SDS) scores below -3 and above 3, the score was adjusted as described in the WHO instruction. All available data were used for the analysis including data collected after treatment discontinuation. Results are based on both participants who completed the week 0-56 trial period and participants who prematurely discontinued the trial product but attended the follow-up visit at 56."", ""time_frame"": ""Week 0, week 56""}]",This trial is conducted globally. The aim of this trial is to investigate the effect of liraglutide for weight management in pubertal adolescent subjects with obesity.,2016-09-29,251.0,0.0,"Relevant candidate, but not required for the compact gold-evidence set."
A04,analytical,hybrid,"Which obesity programs appear to have the broadest clinical development footprints in this corpus, and what evidence supports that assessment?",5,NCT05064735,Novo Nordisk,"[""PHASE3""]",COMPLETED,"[""Semaglutide""]",Research Study Looking at How Well Semaglutide Works in People Suffering From Obesity and Knee Osteoarthritis,"[""Obesity""]","[{""measure"": ""Percentage Change in Body Weight"", ""description"": ""Percentage change in body weight from baseline (week 0) to end of treatment (week 68) is presented. The outcome measure was evaluated based on the data from in-trial period. In-trial period was defined as the uninterrupted time interval from date of randomization to date of last contact with trial site."", ""time_frame"": ""Baseline (week 0), end of treatment (week 68)""}, {""measure"": ""Change in Western Ontario and McMaster Universities Osteoarthritis Index (WOMAC) Pain Score"", ""description"": ""WOMAC is a disease-specific patient-reported outcome measure designed to assess changes in symptoms and lower extremity functioning associated with treatment in patients with osteoarthritis of the hip and/or knee. WOMAC is a 24 item questionnaire which assesses clinically important, participant-relevant symptoms in area of pain, stiffness, and physical function in participants with osteoarthritis (OA). It consists of 3 subscales: pain, stiffness and physical function. The WOMAC raw pain score is derived as the sum of the 5 item scores in the pain domain. It will be normalised and expressed on a 0-100 scale. This is done by dividing raw score by the highest possible value of the raw score for the pain domain (i.e. 50) and multiplying by 100. Higher scores indicate worse outcome. The outcome measure was evaluated based on the data from in-trial period. In-trial period was defined as the uninterrupted time interval from date of randomization to date of last contact with trial site."", ""time_frame"": ""Baseline (week 0), end of treatment (week 68)""}]","This study will look at participants body weight from the start to the end of the study. It will also look at how much pain participants have in participants knee from the start to the end of the study and how this affects participants daily life. This is to compare the effect on body weight and pain in the knee in people taking semaglutide with people taking ""dummy"" medicine. Participants will either get semaglutide or ""dummy"" medicine. Which treatment participants get is decided by chance.

Participants will need to take 1 injection once a week. The study medicine is injected with a thin needle in a skin fold in the stomach, thigh or upper arm. During the study, participants will have talks with study staff about how to eat healthy food and how to be more physically active. The study will last for about 1 ½ years. Participants will have 14 clinic visits with the study staff. At the first clinic visit participants will have a blood sample taken. Participants will have an X-ray of participants knee taken at the first visit. If participants have had an X-ray recently, this may not be needed.

At 6 of the clinic visits participants cannot take pain medications for 3 days before the visit. Participants cannot take part if participants have had a joint replacement surgery in participants knee. Participants cannot take part if participants have or have had diabetes. Women: Women cannot take part if pregnant, breast-feeding or plan to become pregnant during the study period.",2021-10-01,407.0,1.0,Selected: representative evidence supporting breadth across programs/populations.
A04,analytical,hybrid,"Which obesity programs appear to have the broadest clinical development footprints in this corpus, and what evidence supports that assessment?",6,NCT03552757,Novo Nordisk,"[""PHASE3""]",COMPLETED,"[""Semaglutide"", ""Semaglutide 1.0 mg""]",Research Study Investigating How Well Semaglutide Works in People With Type 2 Diabetes Suffering From Overweight or Obesity,"[""Obesity"", ""Overweight""]","[{""measure"": ""Change in Body Weight (%) - Semaglutide 2.4 mg Versus Placebo"", ""description"": ""Change in body weight (%) from baseline (week 0) to week 68 is presented. Results are based on the data from both in-trial and on-treatment observation periods. In-trial observation period: the uninterrupted time interval from the start of randomisation (week 0) to last trial-related subject-site contact (week 75). On-treatment observation period: the interval from the date of first trial product administration (week 0) to the date of last trial product administration (week 68) plus a 2-week follow-up period and excluding any off-treatment time intervals. Off-treatment time interval: time period with at least two consecutive missed doses."", ""time_frame"": ""Baseline (week 0) to week 68""}, {""measure"": ""Participants Who Achieve (Yes/no): Body Weight Reduction ≥5% - Semaglutide 2.4 mg Versus Placebo"", ""description"": ""Number of participants who achieved weight reduction ≥5% of their baseline body weight (yes/no) at week 68 is presented. Results are based on the data from both in-trial and on-treatment observation periods. In-trial observation period: the uninterrupted time interval from the start of randomisation (week 0) to last trial-related subject-site contact. On-treatment observation period: the interval from the date of first trial product administration (week 0) to the date of last trial product administration (week 68) plus a 2 week follow-up period and excluding any off-treatment time intervals. Off-treatment time interval: time period with at least two consecutive missed doses."", ""time_frame"": ""At week 68""}]","This study will look at the change in the participant's body weight from the start to the end of the study. This is to compare the effect on body weight in people taking semaglutide (a new medicine) and people taking ""dummy"" medicine. In addition to taking the study medicine, the participant will have talks with study staff about healthy food choices, how to be more physically active and what else the participant can do to lose weight. Overweight and obesity is associated with an increased risk of type 2 diabetes. Therefore, weight loss has shown to have a beneficial impact on the blood sugar levels. The participant will either get semaglutide or ""dummy"" medicine - which treatment the participant get is decided by chance. The participant will need to take 2 injections at the same time once a week. The study medicine is injected with a thin needle in a skin fold in the stomach, thigh or upper arm. The study will last for about 1.5 years",2018-06-04,1210.0,1.0,Selected: representative evidence supporting breadth across programs/populations.
A04,analytical,hybrid,"Which obesity programs appear to have the broadest clinical development footprints in this corpus, and what evidence supports that assessment?",7,NCT06937086,Eli Lilly,"[""PHASE3""]",RECRUITING,"[""Mirikizumab"", ""Tirzepatide""]",Mirikizumab Administered at the Same Time as Tirzepatide in Adult Participants With Moderately to Severely Active Ulcerative Colitis and Obesity or Overweight: Phase 3b Study,"[""Ulcerative Colitis"", ""Obesity or Overweight""]","[{""measure"": ""Percentage of Participants Who Simultaneously Achieve Clinical Remission and at Least 10% Weight Reduction"", ""description"": ""Percentage of participants who simultaneously achieve clinical remission and at least 10% weight reduction."", ""time_frame"": ""Week 52""}]","The main purpose of this study is to show whether in these individuals, treatment with both mirikizumab and tirzepatide, compared with treatment with mirikizumab and placebo, leads to decrease or disappearance of UC symptoms, and loss of at least one-tenth of the overall body weight.

Participation in this study will last up to 61 weeks, including 52 weeks of treatment.",2025-06-26,350.0,1.0,Selected: representative evidence supporting breadth across programs/populations.
A04,analytical,hybrid,"Which obesity programs appear to have the broadest clinical development footprints in this corpus, and what evidence supports that assessment?",8,NCT00781937,Novo Nordisk,"[""PHASE3""]",COMPLETED,"[""Liraglutide""]",Comparison of Liraglutide Versus Placebo in Weight Loss Maintenance in Obese Subjects: SCALE - Maintenance,"[""Metabolism and Nutrition Disorder"", ""Obesity""]","[{""measure"": ""Mean Percentage Change in Fasting Body Weight From Baseline"", ""description"": ""Subjects were weighed having fasted (consumed only water) since midnight the night before the visit."", ""time_frame"": ""Week 0, week 56""}, {""measure"": ""Percentage of Subjects Who Maintained Their run-in Fasting Weight Loss From Week 0"", ""description"": ""Subjects who had a weight regain less than or equal to 0.5% of weight from Week 0 were regarded as maintenance of run-in fasting weight loss. Subjects were weighed having fasted (consumed only water) since midnight the night before the visit."", ""time_frame"": ""Week 0, week 56""}, {""measure"": ""Percentage of Subjects Who Lost More Than or Equal to 5% of Fasting Body Weight From Week 0"", ""description"": ""Subjects were weighed having fasted (consumed only water) since midnight the night before the visit."", ""time_frame"": ""Week 0, week 56""}]","This trial is conducted in North America. The aim of this clinical trial is to evaluate the potential of liraglutide to maintain long term weight loss in obese non-diabetic subjects, as well as in overweight subjects who have medical problems such as hypertension (high blood pressure) or dyslipidaemia (an abnormal amount of lipids in the blood).

Trial has following trial periods: A 12-week run-in period (from week -12 to week 0) followed by a 56-week main trial period (weeks 0-56) and a 12-week follow-up period (weeks 56-68).",2008-10-30,422.0,0.0,"Relevant candidate, but not required for the compact gold-evidence set."
A04,analytical,hybrid,"Which obesity programs appear to have the broadest clinical development footprints in this corpus, and what evidence supports that assessment?",9,NCT03811574,Novo Nordisk,"[""PHASE3""]",COMPLETED,"[""Semaglutide""]",STEP 6: Research Study Investigating How Well Semaglutide Works in People Living With Overweight or Obesity,"[""Overweight"", ""Obesity""]","[{""measure"": ""Change in Body Weight (%)"", ""description"": ""Change from baseline (week 0) in body weight for 'in-trial' observation period at week 68 is presented. In-trial observation period: the uninterrupted time interval from the start of randomisation (week 0) to last trial-related subject-site contact (week 75)."", ""time_frame"": ""Baseline (week 0), week 68""}, {""measure"": ""Number of Participants Who Achieve (Yes/no): Body Weight Reduction More Than or Equal to 5%"", ""description"": ""Number of participants who achieved greater than or equal to (≥) 5% weight loss at week 68 for in-trial observation period is presented. In the reported data, 'Yes' infers the number of participants who have achieved ≥ 5% weight loss, whereas 'No' infers the number of participants who have not achieved ≥ 5% weight loss. In-trial observation period: the uninterrupted time interval from the start of randomisation (week 0) to last trial-related subject-site contact (week 75)."", ""time_frame"": ""At week 68""}]","This study will look at the change in participants' body weight from the start to the end of the study. This is to compare the effect on body weight in people taking semaglutide (a new medicine) and people taking ""dummy"" medicine. In addition to taking the medicine, participants will have talks with study staff about healthy food choices, how to be more physically active and what participants can do to lose weight. Participants will either get semaglutide or ""dummy"" medicine - which treatment participants get is decided by chance. Participants are three times as likely to get semaglutide as ""dummy"" medicine. Participants will need to take 1 injection once a week. The study medicine is injected with a thin needle in a skinfold in the stomach, thigh or upper arm. The study will last for about one and a half years. Participants will have 14 clinic visits and 11 phone calls with the study doctor.",2019-01-21,401.0,0.0,"Relevant candidate, but not required for the compact gold-evidence set."
A04,analytical,hybrid,"Which obesity programs appear to have the broadest clinical development footprints in this corpus, and what evidence supports that assessment?",10,NCT06780449,Novo Nordisk,"[""PHASE3""]",ACTIVE_NOT_RECRUITING,"[""Cagrilintide"", ""Semaglutide""]",A Research Study to Look Into the Long-term Effect on Weight Loss of CagriSema in People With Obesity,"[""Obesity""]","[{""measure"": ""Relative change in body weight"", ""description"": ""Measured in percentage (%)."", ""time_frame"": ""From baseline (week 0) to week 104""}]","This study will look at how well CagriSema helps people with obesity lose weight compared to a ""dummy medicine"". CagriSema is a new medicine developed by Novo Nordisk. CagriSema cannot yet be prescribed by doctors. The study has two parts: First part is called the main phase and will last for 2 years, and second part is called the extension phase and will last for 1 year. In the main phase participants will either get CagriSema or ""dummy medicine"". Which treatment participants get is decided by chance and is not known by participants or the study doctor. In the extension phase participants will get either CagriSema or slowly reduce participants dose of CagriSema if participants had CagriSema in the main phase. Which treatment participants get is decided by chance and is not known by participants or the study doctor in both phases. If participants had ""dummy medicine"" in the main phase, participants will get CagriSema in the extension phase. Like all medicines, the study medicine may have side effects.",2025-02-10,400.0,1.0,Selected: representative evidence supporting breadth across programs/populations.
A04,analytical,hybrid,"Which obesity programs appear to have the broadest clinical development footprints in this corpus, and what evidence supports that assessment?",11,NCT06858839,Amgen,"[""PHASE3""]",ACTIVE_NOT_RECRUITING,"[""Maridebart cafraglutide""]",Evaluation of Maridebart Cafraglutide in Adult Participants Without Type 2 Diabetes Mellitus Who Have Obesity or Are Overweight,"[""Obesity""]","[{""measure"": ""Percent Change From Baseline in Body Weight at Week 72"", ""description"": null, ""time_frame"": ""Baseline and Week 72""}]",The primary objective of this study is to demonstrate that maridebart cafraglutide is superior to placebo for percent change in body weight.,2025-03-12,3853.0,1.0,Selected: representative evidence supporting breadth across programs/populations.
A04,analytical,hybrid,"Which obesity programs appear to have the broadest clinical development footprints in this corpus, and what evidence supports that assessment?",12,NCT06309992,Boehringer Ingelheim,"[""PHASE3""]",COMPLETED,"[""Survodutide""]",A Study to Test Whether Survodutide Helps People Living With Obesity or Overweight and With a Confirmed or Presumed Liver Disease Called Non-alcoholic Steatohepatitis (NASH) to Reduce Liver Fat and to Lose Weight (SYNCHRONIZE-MASLD),"[""Obesity"", ""Non-Alcoholic SteatoHepatitis (NASH)""]","[{""measure"": ""Relative reduction in liver fat content of at least 30% from baseline to Week 48 (yes/no) assessed by magnetic resonance imaging proton density fat fraction (MRI-PDFF) [%]"", ""description"": null, ""time_frame"": ""at baseline, at week 48""}, {""measure"": ""Relative change (%) in body weight [kg] from baseline to Week 48"", ""description"": null, ""time_frame"": ""at baseline, at week 48""}]","This study is open to adults who are at least 18 years old and have

* presumed or confirmed NASH together with overweight or obesity and
* a body mass index (BMI) of 30 kg/m² or more, or
* a BMI of 27 kg/m² and at least one weight-related health problem.

People with a history of other chronic liver diseases cannot take part in this study.

The purpose of this study is to find out whether a medicine called survodutide helps people living with obesity or overweight and a confirmed or presumed liver disease called nonalcoholic steatohepatitis (NASH) to have less liver fat and to lose weight. Participants are put into 2 groups randomly, which means by chance. 1 group gets different doses of survodutide and 1 group gets placebo. Placebo looks like survodutide but does not contain any medicine. Every participant has a 2 in 3 chance of getting survodutide. Participants and doctors do not know who is in which group. Participants inject survodutide or placebo under their skin once a week for about 1 year. In addition to the study medicine, all participants receive counselling to make changes to their diet and to exercise regularly.

Participants are in the study for about 1 year and 3 months. During this time, it is planned that participants visit the study site up to 14 times and receive 3 phone calls by the site staff. The doctors check participants' health and take note of any unwanted effects. The participants' body weight is regularly measured. At 3 of the visits, the participants' liver is measured using different imaging methods. The results are compared between the groups to see whether the treatment works.",2024-04-02,218.0,1.0,Selected: representative evidence supporting breadth across programs/populations.
A05,analytical,retrieval,How do obesity trials expand beyond weight-loss endpoints into cardiovascular or other clinical outcomes?,1,NCT04847557,Eli Lilly,"[""PHASE3""]",COMPLETED,"[""Tirzepatide""]",A Study of Tirzepatide (LY3298176) in Participants With Heart Failure With Preserved Ejection Fraction (HFpEF) and Obesity: The SUMMIT Trial,"[""Obesity"", ""Heart Failure With Preserved Ejection Fraction (HFpEF)""]","[{""measure"": ""Change From Baseline in the Kansas City Cardiomyopathy Questionnaire (KCCQ) Clinical Summary Score (CSS)"", ""description"": ""The KCCQ is a 23-item, participant self-administered questionnaire that assesses impacts of heart failure \""over the past 2 weeks\"" on the following 7 domains:\n\n* Physical Limitation (6)\n* Symptom Stability (1)\n* Symptom Frequency (4)\n* Symptom Burden (3)\n* Self-Efficacy (2)\n* Quality of Life (3)\n* Social Limitation (4)\n\nEach of the 23 individual items are answered on Likert scales of varying lengths (5, 6, or 7-point scales).\n\nKCCQ-CSS includes the symptom and physical limitation domains of the KCCQ. Scores are obtained by averaging the associated individual items and transforming the score to a 0 to 100 range. Higher scores indicate better health status.\n\nLeast Square (LS) mean was determined using ANCOVA model with Baseline + HF Decompensation Within 12 Months of Screening + T2DM Status + Baseline BMI group (\\<35, \\>=35 kg/m2) + Treatment (Type III sum of squares) as variables ."", ""time_frame"": ""Baseline, Week 52""}, {""measure"": ""First Occurrence of the Composite Endpoint of Heart Failure (HF) Outcomes"", ""description"": ""Clinical Endpoint Committe confirmed Occurrences of CV outcomes were reported here. HF outcomes consisted of cardiovascular death and HF events.\n\nThe HF events were defined as worsening clinical symptoms or signs related to HF, which are meaningful to the participant and require intensification of treatment characterized by 1 or more of the following:\n\n* hospitalization for heart failure regardless of duration or treatment received\n* use of intravenous drug, usually an intravenous diuretic, but may include intravenous vasodilators or positive inotropic drugs, or\n* augmentation or increase in oral diuretic therapy."", ""time_frame"": ""Baseline Up To 160 weeks""}]",The main purpose of this study is to assess the efficacy and safety of Tirzepatide (LY3298176) in participants with heart failure with preserved ejection fraction and obesity.,2021-04-20,731.0,1.0,Selected: clear example of obesity development extending beyond weight-loss-only outcomes.
A05,analytical,retrieval,How do obesity trials expand beyond weight-loss endpoints into cardiovascular or other clinical outcomes?,2,NCT02963935,Novo Nordisk,"[""PHASE3""]",COMPLETED,"[""CMS Intensive Behavior Therapy"", ""Liraglutide""]",Effect and Safety of Liraglutide 3.0 mg as an Adjunct to Intensive Behaviour Therapy for Obesity in a Non-specialist Setting,"[""Metabolism and Nutrition Disorder"", ""Obesity""]","[{""measure"": ""Change in Body Weight (%)"", ""description"": ""Observed mean change in body weight from baseline (week 0) to week 56 was evaluated for two different observation periods. In-trial observation period: the uninterrupted time interval from the date of randomisation until and including the date of the follow-up visit or date of last contact. On-drug observation period: includes all time intervals in which subjects are considered to be on treatment from the date of first trial product administration to 7 days (or 14 days for AEs) after the final trial product administration, excluding potential off-treatment time intervals triggered by at least 7 consecutive missed doses (or 14 consecutive missed doses for AEs).\n\nThe test of superiority of liraglutide to placebo for the treatment policy estimand was tested in a hierarchical manner for the two primary and the consequent 7 confirmatory secondary endpoints presented."", ""time_frame"": ""Week 0, week 56""}, {""measure"": ""Proportion of Subjects Losing at Least 5% of Baseline Body Weight at Week 56"", ""description"": ""The estimated mean percentage of subjects losing at least 5% of baseline body weight at week 56 is presented. The endpoint was evaluated based on in-trial data and on-drug data."", ""time_frame"": ""Week 56""}]",This trial is conducted in the United States of America (USA). The purpose of the trial is to investigate the effect and safety of liraglutide 3.0 mg as an adjunct to intensive behaviour therapy for obesity in a non-specialist setting (IBT-CMS: Intensive Behaviour Therapy for obesity in a primary care setting according to Centers for Medicare \& Medicaid Services (CMS) visit schedule).,2017-02-06,282.0,0.0,"Relevant candidate, but not required for the compact gold-evidence set."
